trade_id,timestamp,price,quantity,buyer_id,seller_id,aggressor_side
03afab8d-b494-4cb4-b868-82a10e80487f,1746060061.668818,99.93,15,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
557a6b0e-24c4-4391-8e9d-cfeaa94f62c2,1746060061.668833,99.89,15,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
5899c8d8-f2c3-4e5e-b39f-aff45f9f6ed3,1746060061.668843,99.96000000000001,6,56b71052-1319-4c5d-b3f3-580ad0c68c2a,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.BUY
760ea438-cdd5-4c40-a7d9-6575e4ea4725,1746060061.668849,99.9,2,a151c243-339d-454c-8a56-2afa81b2aada,1e142170-985e-4150-b97b-5f026e36a2ca,OrderSide.SELL
92c45d16-7308-40e8-9cda-a023d6b05703,1746060061.668946,99.96000000000001,9,a151c243-339d-454c-8a56-2afa81b2aada,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.BUY
4581fab4-a2d7-4377-ba99-7997e6c94cb8,1746060061.66895,99.96000000000001,6,a151c243-339d-454c-8a56-2afa81b2aada,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.BUY
9408535f-1e50-48b8-bfa4-a83b958a2c01,1746060061.668962,99.94,15,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.SELL
3a46d204-7ae0-4dbc-8edb-33d4b0e7b692,1746060061.668969,99.96000000000001,9,abfe925f-096e-4269-886b-33004406864c,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.BUY
349f5850-e4d1-42cd-8660-a898ebfb83b6,1746060061.6689742,99.98,4,abfe925f-096e-4269-886b-33004406864c,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
91d4ed61-8bda-4f0c-aa9d-0f59e3a6f642,1746060061.668981,99.9,5,a151c243-339d-454c-8a56-2afa81b2aada,9d576e4c-b398-495a-bae7-1b27c6d51709,OrderSide.SELL
e3e89985-2e16-4d26-91bb-9ef8680ce767,1746060061.668986,99.88,12,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,9d576e4c-b398-495a-bae7-1b27c6d51709,OrderSide.SELL
6b25bac3-cbc5-4548-aa28-565f6248976b,1746060061.668993,99.86,7,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,5f4c721a-fda7-46fc-8aa4-5ddc02714d80,OrderSide.SELL
2252a0ab-3b16-4f03-b605-babb64635caf,1746060061.6690822,99.86,15,a151c243-339d-454c-8a56-2afa81b2aada,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
6cd95f07-2418-4808-8312-317a9258c861,1746060061.6690922,99.86,8,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
42297bec-6ddc-46a8-9428-3b0f0d2078be,1746060061.669096,99.84,7,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
a2dffd3a-fb6e-4121-8fea-507854010790,1746060061.6691022,99.98,11,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.BUY
0424720a-c678-4aac-810e-2b47d3d56bda,1746060061.669106,100.0,4,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.BUY
dbe2a0e4-b27e-424f-bb34-abe238935754,1746060061.669116,100.0,2,9d576e4c-b398-495a-bae7-1b27c6d51709,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.BUY
401c81fb-1e15-4c12-b63b-548a961473a7,1746060061.669125,99.84,5,a151c243-339d-454c-8a56-2afa81b2aada,e5c9ca85-8bc1-4da9-85a6-11276454df36,OrderSide.SELL
8300e6b2-b763-4b72-b63f-12ce055f541b,1746060061.669209,99.88,15,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
bdc59b83-897c-4be8-8cef-1388b9062f8f,1746060061.669224,99.84,2,a151c243-339d-454c-8a56-2afa81b2aada,3ccb1b8b-b450-4a58-a3c7-36c5dcab1ddc,OrderSide.SELL
1c29e29f-48a5-4173-8f55-f23a04cf7551,1746060061.6693099,99.84,8,a151c243-339d-454c-8a56-2afa81b2aada,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
181f528e-9fd8-49c7-9300-88750426d1c1,1746060061.6693141,99.84,7,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
7006049b-5b17-4130-a865-31d8df1f0972,1746060061.669323,99.84,1,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
4922a00a-9ab7-4ff8-b808-525425b62322,1746060061.669326,99.84,14,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
e933eb91-00d2-45e7-a94f-bc0a8044f1ec,1746060061.6693351,99.84,1,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.SELL
a39c2982-43ca-4809-a6a3-6533861d7adc,1746060061.669339,99.84,14,a151c243-339d-454c-8a56-2afa81b2aada,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.SELL
64ceb242-f513-4426-bc8f-7b8b79ea422d,1746060061.6694431,99.84,1,a151c243-339d-454c-8a56-2afa81b2aada,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
8e24d36d-6c75-410a-b1f9-d2dec8680e95,1746060061.669448,99.84,14,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
56fedd86-7137-4314-91c6-3d5f82cfe665,1746060061.669457,99.84,1,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
e08023e2-6626-4ed7-82a0-4065a1ee92d3,1746060061.66946,99.83,14,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
ad1c3fd9-c7f4-4c2f-99a5-3bcdebcd6ccc,1746060061.669476,99.86,15,9d576e4c-b398-495a-bae7-1b27c6d51709,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.BUY
b13254d0-68eb-4332-b00a-13a8e0390f43,1746060061.669481,99.86,3,9d576e4c-b398-495a-bae7-1b27c6d51709,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.SELL
dd160388-5373-4789-b3cd-3d3333e4c32f,1746060061.6695738,99.84,15,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
d2dd5c3e-7ec8-475f-9cc3-e2a2ea2c7a52,1746060061.669589,99.84,15,a151c243-339d-454c-8a56-2afa81b2aada,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.SELL
a8d01ed0-972c-4915-b0b9-e3ebd8f6ba1d,1746060061.669596,99.83,1,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,d48e40d2-b2a0-464a-be25-1d57adc6c039,OrderSide.SELL
1b07a4a8-f428-4c32-b5a9-9a56745b30f0,1746060061.669601,99.82000000000001,9,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,d48e40d2-b2a0-464a-be25-1d57adc6c039,OrderSide.SELL
ce187338-8a4a-4ee2-858d-58b53f7f8be1,1746060061.669674,99.86,12,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.BUY
791b7355-2528-46cd-a552-4e8c91ea7518,1746060061.669678,99.88,3,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.BUY
634c290f-f72d-49b1-9398-b8032d77cf54,1746060061.6696901,99.82000000000001,6,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
4078a5eb-4045-4526-924d-d2329ef3e678,1746060061.669693,99.81,9,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
c4d08819-5704-4a73-a58d-d8c97155bf7d,1746060061.669703,99.81,6,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.SELL
e958f8f7-ff5d-44af-bab6-065e917b41f9,1746060061.669707,99.8,9,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.SELL
7dba1951-05b2-4d59-8a50-a181cbf84852,1746060061.669714,99.8,6,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,d48e40d2-b2a0-464a-be25-1d57adc6c039,OrderSide.SELL
7d99a3ba-a1e3-49ad-9187-80b5aeff5ffc,1746060061.669719,99.8,7,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,d48e40d2-b2a0-464a-be25-1d57adc6c039,OrderSide.SELL
82fe55c2-22cd-4e7f-85f1-090baf694819,1746060061.669811,99.79,15,a151c243-339d-454c-8a56-2afa81b2aada,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
f4cee1bb-ff40-41cc-8ebf-6ce779a37234,1746060061.669827,99.86,15,a151c243-339d-454c-8a56-2afa81b2aada,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.SELL
aa4ea4fd-03c9-417c-8cbd-18ee5dda729f,1746060061.669834,99.82000000000001,15,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,9d576e4c-b398-495a-bae7-1b27c6d51709,OrderSide.SELL
b199e13f-cfc2-4f34-9ae4-c0d076217257,1746060061.6699479,99.77,15,a151c243-339d-454c-8a56-2afa81b2aada,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
9524ae04-daa9-4b2b-9ae2-f5b1eb62b272,1746060061.6699588,99.8,8,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
a13be4ab-7c76-4ed8-9d45-0ce6d09fde64,1746060061.6699631,99.76,7,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
a9bcf9cf-017f-4acd-942c-8de2c3941b72,1746060061.6699772,99.82000000000001,1,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,6f46b869-2d34-404a-89af-8ec91aa31c98,OrderSide.SELL
75a34639-ed6a-4cda-9411-346057a32746,1746060061.669983,99.82000000000001,5,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,9d576e4c-b398-495a-bae7-1b27c6d51709,OrderSide.SELL
9521de96-ccaa-46bd-b5fe-b2ad1ef91db0,1746060061.669991,99.86,5,e5c9ca85-8bc1-4da9-85a6-11276454df36,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.SELL
2dabcbac-4b10-4c1f-833e-39e999f20184,1746060061.669997,99.82000000000001,9,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,5f4c721a-fda7-46fc-8aa4-5ddc02714d80,OrderSide.SELL
4a26a9c6-a6ac-4e5b-88fa-50afdbaf1b7e,1746060061.6700742,99.76,15,a151c243-339d-454c-8a56-2afa81b2aada,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
40986e1c-d8cb-4205-9fe8-f79857a5f102,1746060061.670084,99.76,8,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
d1e5767d-33ba-4a39-b134-99f0edede574,1746060061.670088,99.72,7,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
96c9df1c-771e-48b1-8b2b-ddf851a29ff9,1746060061.6700969,99.72,15,a151c243-339d-454c-8a56-2afa81b2aada,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.SELL
1e4328b8-8fcd-4889-9c2b-29f13723b5c4,1746060061.670104,99.86,5,d48e40d2-b2a0-464a-be25-1d57adc6c039,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.BUY
6deb0260-a6c9-48ed-aa52-43dd7116e37c,1746060061.670183,99.74000000000001,15,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
79b64a3f-caea-4738-aaff-e714a309ba0d,1746060061.6701922,99.7,15,a151c243-339d-454c-8a56-2afa81b2aada,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.SELL
290ffa76-d948-4f44-bd2b-0506752d67cd,1746060061.6701992,99.72,4,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,6f46b869-2d34-404a-89af-8ec91aa31c98,OrderSide.SELL
36832272-0b81-40f5-b92f-df39bdeaa520,1746060061.670293,99.72,4,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
7a7faae3-8378-4c50-8f0b-dca4aef4f132,1746060061.6702971,99.7,11,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
240c68ed-2bcb-46a3-83ce-df3cc95a9900,1746060061.6703072,99.7,4,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
59297863-187b-4f42-b8e9-a085245761b0,1746060061.670311,99.68,11,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
a1fe66b0-0e80-45e9-ae20-c43cd87b1d48,1746060061.6703858,99.72,15,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,OrderSide.SELL
a9fde1cc-5a70-43a6-906b-a6a477996f03,1746060061.6703959,99.69,15,154a5bf2-bdc0-4c6b-9f06-95e99695c76c,a151c243-339d-454c-8a56-2afa81b2aada,OrderSide.SELL
2d5e66e2-5cbb-4d8f-a27d-fd615d6574a9,1746060061.6704068,99.68,15,a151c243-339d-454c-8a56-2afa81b2aada,af0d6ecb-23ad-45e9-aaf3-34c839df78bc,OrderSide.SELL
